,budget,popularity,revenue,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign
3791,0,0.541652,0,93.0,4.5,2,31995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3792,16000000,18.790221,318982,100.0,6.1,291,37392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3793,4000000,0.409089,0,100.0,4.2,5,32382,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3794,4000000,3.6631080000000003,146402,113.0,7.1,36,33551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3795,650000,12.496261,33245,98.0,6.2,285,36476,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3796,0,0.596889,0,92.0,6.7,7,31626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3797,0,2.611364,0,106.0,6.4,31,37785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3798,4000000,3.238466,355688,119.0,6.2,37,36890,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3799,4000000,8.30723,25345000,99.0,6.2,157,36667,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3800,0,3.408955,0,90.0,5.8,38,33898,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3801,0,1.8766209999999999,4037782,120.0,7.3,23,37506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3802,0,1.8075709999999998,0,142.0,7.1,20,22637,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
3803,0,6.783053,0,93.0,5.2,13,37191,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3804,3950000,8.484123,8000000,127.0,6.1,19,7302,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3805,4000000,0.936232,0,103.0,5.7,9,35227,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3806,4000000,12.822534,0,93.0,4.5,118,38506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3807,0,4.989985,0,84.0,6.6,207,36094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3808,4000000,1.390659,0,78.0,4.1,8,37234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3809,4000000,1.923514,0,0.0,5.2,20,37136,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3810,0,4.118612000000001,0,113.0,4.4,21,37723,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3811,3900000,9.541688,28350000,120.0,7.5,89,20478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3812,3800000,17.234745,23689877,121.0,7.7,381,24090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3813,4000000,48.98255,400176459,238.0,7.7,970,10619,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3814,0,1.972668,0,98.0,6.5,18,37848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3815,3800000,3.490215,14873,123.0,6.2,38,19864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3816,3768785,1.726175,8000000,107.0,7.3,22,14425,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
3817,967686,20.544999,4270000,101.0,7.0,423,36330,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3818,0,0.389471,0,115.0,6.7,9,34510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3819,3500000,8.45342,44462,101.0,6.5,195,36093,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3820,3700000,0.90522,2956000,102.0,6.6,17,13720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3821,3800000,2.201678,0,95.0,6.0,21,36092,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3822,4000000,3.7716519999999996,13401952,109.0,6.6,66,35017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3823,3600000,21.119208999999998,44785053,113.0,7.4,299,21373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3824,3500000,17.002623,257850122,91.0,6.8,363,31680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3825,3500000,46.116884999999996,83453539,88.0,7.1,1074,25429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3826,5000000,1.398981,0,88.0,5.3,11,38271,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3827,3500000,25.5748,28215918,91.0,7.0,503,30840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3828,3500000,3.4188709999999998,27900000,97.0,7.2,173,30140,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3829,3500000,10.729884,14000000,92.0,5.9,129,27923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3830,3716946,2.676535,5000000,121.0,6.9,47,21726,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3831,3500000,7.821438000000001,13007551,134.0,7.4,82,20845,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3832,3500000,3.281509,12800000,149.0,7.4,46,17744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3833,3500000,2.938973,12000000,121.0,6.2,35,20186,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3834,3500000,10.219942,12600000,116.0,7.1,158,22469,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3835,3500000,50.319662,40423945,92.0,6.3,1434,38444,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3836,0,0.593068,0,93.0,5.4,8,31967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3837,3500000,8.406025,9482579,96.0,5.7,70,31328,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3838,10000000,5.588652,6451628,105.0,6.8,81,31841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3839,2000000,25.894064999999998,33965843,129.0,7.8,626,36063,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
3840,0,3.2800809999999996,0,94.0,4.8,36,35762,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3841,3600000,35.674774,5923044,84.0,7.6,742,27874,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3842,0,3.115754,0,81.0,5.4,43,33096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3843,1000000,20.466433,0,86.0,3.8,476,37491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3844,0,0.015597,0,105.0,5.4,4,32276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3845,3500000,12.982319,4159678,103.0,6.7,583,36505,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3846,0,0.595136,0,104.0,5.8,9,34743,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3847,3500000,3.643608,113783,98.0,6.7,28,34780,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3848,3500000,6.396936,0,91.0,5.6,90,34032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,0,0.909067,0,111.0,2.9,7,38402,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,3500000,1.348114,0,98.0,5.2,10,35743,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3851,0,0.964802,0,104.0,2.0,1,32444,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3852,0,0.042345999999999995,0,200.0,0.0,0,38514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3853,3500000,1.271621,0,96.0,4.6,10,35953,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3854,3500000,25.891466,0,78.0,7.9,419,37317,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3855,3500000,1.6181379999999999,0,100.0,0.0,0,38276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,3500000,4.304341,0,85.0,3.3,19,37660,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3857,3500000,3.158056,0,92.0,5.3,37,37727,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3858,0,3.230779,0,86.0,5.0,11,38185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3859,3440000,1.913302,0,90.0,3.6,6,37670,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3860,3400000,5.690619,31063038,94.0,6.5,84,24509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3861,8000000,17.537154,127392239,80.0,6.9,358,34403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3862,3500000,26.259389000000002,19504039,107.0,6.7,524,36839,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3863,0,1.4194309999999999,0,100.0,6.2,15,36728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3864,3000000,11.637458,3830137,92.0,6.0,127,35742,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3865,3300000,192.528841,13092000,105.0,8.3,4254,37947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3866,3300000,44.356711,30641770,130.0,8.1,1814,33317,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3867,600000,4.859873,4000000,99.0,6.8,97,32340,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3868,3400000,6.723057000000001,0,118.0,6.8,47,38101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3869,0,3.069605,0,85.0,6.4,66,35053,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3870,3800000,21.826888,16800000,115.0,7.9,927,37174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3871,0,15.128316,19294144,94.0,7.4,344,26663,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3872,0,1.814802,0,91.0,6.7,37,34994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3873,4300000,5.643023,0,98.0,6.2,66,26208,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
3874,3300000,2.964785,45000,96.0,4.1,9,37976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3875,2000000,0.11615,7,92.0,8.0,1,32487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3876,0,13.437038000000001,28814580,128.0,6.8,174,35740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3877,3200000,26.180367,33395426,136.0,7.5,863,21026,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3878,3200000,11.735287,8000000,123.0,7.4,265,18783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3879,0,8.308442,2277396,99.0,6.9,150,36048,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3880,0,3.027892,0,101.0,6.9,101,34029,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3881,3200000,11.933449000000001,5332926,105.0,6.8,347,36457,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3882,0,8.825113,658573,95.0,6.1,160,34664,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3883,2700000,17.332585,141000000,109.0,7.0,418,24723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3884,2500000,47.812466,124881062,110.0,7.2,987,19662,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3885,2400000,11.753553,0,110.0,5.7,112,37196,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3886,3180000,42.868495,9644124,130.0,8.0,1076,13181,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3887,4000000,63.513324,16491080,93.0,7.8,2655,31143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3888,0,1.918959,0,115.0,6.3,15,32781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3889,3000000,22.789649,177512032,91.0,5.7,722,36496,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3890,0,5.735912,0,91.0,7.4,54,32078,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3891,4000000,11.414843,35564473,120.0,7.3,453,33563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,0,6.017273,0,111.0,6.9,49,37800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3893,3000000,21.607228,29999213,87.0,5.7,361,27376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3894,3000000,7.961558999999999,20966644,117.0,6.9,156,27419,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3895,3000000,54.40303299999999,89328627,86.0,6.0,2428,37450,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3896,3000000,41.045084,77712439,110.0,6.7,1573,37022,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3897,3000000,0.29522600000000004,19184015,113.0,5.0,1,33494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3898,3000000,16.553594,17570324,108.0,7.6,165,17258,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3899,3000000,24.393296,18999718,95.0,6.2,361,21714,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3900,3000000,11.241802,23144499,98.0,5.3,106,31668,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3901,16000000,9.18885,68411275,93.0,5.9,137,32740,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3902,3000000,11.158167,19472057,86.0,5.7,216,27650,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3903,3000000,23.109959,33300000,161.0,7.7,542,17120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3904,3000000,1.586598,15369573,100.0,4.7,25,29015,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3905,2000000,3.8328580000000003,7900000,121.0,6.7,86,23884,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3906,3000000,22.889294,25000000,125.0,8.1,483,18107,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3907,3000000,10.341982000000002,15938065,87.0,4.2,193,30219,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3908,3000000,7.924982000000001,13000000,128.0,6.4,120,20326,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3909,3000000,1.697846,11718595,100.0,6.4,28,34632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3910,0,14.936660999999999,229094,84.0,6.6,367,38135,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3911,3000000,0.720091,0,97.0,7.0,11,27370,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3912,0,2.747402,0,84.0,5.3,36,35875,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3913,3000000,6.734964999999999,10400000,146.0,7.3,41,18111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3914,3000000,13.338539,10000000,186.0,7.6,155,18641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3915,0,0.185373,9016377,94.0,4.5,4,32317,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3916,3000000,5.3448150000000005,9012000,133.0,7.3,82,13796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3917,0,0.9826239999999999,0,99.0,3.7,10,34743,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3918,3000000,23.299907,11176469,108.0,7.4,568,37394,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3919,0,4.103764,0,95.0,3.8,46,28126,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3920,3000000,5.003615,7282851,97.0,6.3,94,28357,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3921,3000000,0.019984000000000002,6804016,94.0,5.0,3,34285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3922,0,1.026243,0,86.0,5.8,19,33282,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3923,0,2.787375,10422387,115.0,6.8,34,34628,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3924,3800000,3.6673720000000003,28200000,97.0,6.5,59,32319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3925,3000000,2.144354,0,82.0,3.1,11,32795,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3926,3000000,3.937939,4109095,117.0,5.7,35,31344,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3927,3000000,5.325156,0,90.0,6.0,57,36225,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3928,3000000,23.981601,4000000,100.0,7.4,798,22138,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3929,0,3.107149,0,98.0,5.2,38,30115,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3930,0,5.016607,0,95.0,5.4,39,31563,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3931,0,13.857194,0,94.0,7.6,234,24771,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3932,0,6.997495,0,104.0,6.4,25,33161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3933,3000000,4.337685,3076820,87.0,5.9,90,32215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3934,2962051,3.6366339999999995,3011195,108.0,6.6,94,31311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3935,0,15.492257,4069826,86.0,7.2,345,37436,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3936,3000000,2.504169,9879971,94.0,6.9,94,34607,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3937,3000000,10.757539,2807390,139.0,7.4,194,32109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3938,0,1.580027,0,89.0,6.1,4,33740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3939,2800000,15.754614000000002,1826705,102.0,5.1,366,37926,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3940,3000000,56.763490000000004,14980005,120.0,8.0,1945,33647,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3941,0,3.6448720000000003,0,110.0,6.5,37,36302,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3942,3000000,16.900433,748453,86.0,5.7,211,36694,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3943,3000000,1.569246,0,101.0,5.2,17,38485,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3944,3000000,4.682881,0,110.0,6.5,95,31325,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3945,0,1.128559,0,87.0,5.8,12,35021,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3946,3000000,12.68672,2357852,123.0,6.9,250,35972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3947,0,3.7503379999999997,0,99.0,5.6,67,37030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3948,0,2.857848,0,176.0,4.0,21,31957,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3949,3000000,20.952820000000003,11947954,87.0,5.3,444,37152,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3950,0,0.18094000000000002,0,120.0,3.7,3,34127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3951,0,1.75311,0,94.0,5.2,34,36995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3952,2700000,3.120747,0,98.0,6.7,59,34257,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3953,0,0.384496,0,0.0,6.3,2,37665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3954,0,2.504156,0,96.0,3.9,37,36477,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3955,3000000,0.431332,0,97.0,5.8,5,32479,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3956,3000000,11.882563000000001,22000,112.0,5.7,197,36640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,0,9.342464999999999,0,88.0,6.1,15,35952,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3958,3000000,12.564554,3387000,83.0,4.9,148,38072,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3959,0,0.6882199999999999,0,80.0,3.0,5,34440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3960,0,0.194848,0,90.0,0.0,0,36369,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3961,0,2.015525,0,96.0,5.4,32,36095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3962,3000000,2.680629,0,85.0,5.2,18,37401,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3963,0,12.036888000000001,0,84.0,5.3,171,37842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3964,0,1.737032,0,80.0,2.9,28,37313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3965,3000000,9.249229,0,90.0,5.8,136,36824,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3966,2500000,5.164423,3200000,92.0,7.1,95,20739,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3967,3,0.008263,0,100.0,0.0,0,35853,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3968,0,1.9988259999999998,0,88.0,4.8,14,37369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3969,3000000,1.968679,0,95.0,4.6,16,37758,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3970,3000000,1.141463,0,79.0,2.8,10,38248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3971,0,0.214704,0,88.0,6.0,1,28259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,3200000,1.034844,0,95.0,6.1,5,36121,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3973,0,1.975941,0,95.0,6.3,22,36275,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3974,2900000,5.928937,5596708,113.0,7.6,126,31836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3975,2900000,3.370225,5000000,136.0,7.3,25,18658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3976,0,5.485217,0,80.0,4.9,54,38374,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,0,0.18887,0,105.0,6.8,3,34594,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3978,3000000,3.0778849999999998,0,90.0,4.1,52,38255,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3979,3000000,1.7814619999999999,103735,93.0,6.6,36,36477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,0,4.952983000000001,0,91.0,6.6,271,33815,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3981,2902660,1.3508799999999999,0,93.0,6.1,34,36799,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3982,0,0.687656,0,89.0,4.3,12,38318,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3983,8000000,6.39503,23563727,116.0,6.9,99,34580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3984,2883848,39.30982,25000000,122.0,8.0,808,17652,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3985,2800000,9.070841999999999,19170001,88.0,5.3,192,28301,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3986,2777000,67.417542,33754967,102.0,7.4,1642,10497,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3987,2800000,36.444894,86273333,106.0,7.7,854,23403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3988,2000000,15.351412,5364858,95.0,5.4,190,35358,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3989,0,2.436019,0,144.0,7.6,44,34743,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3990,0,0.9339200000000001,0,112.0,6.5,19,31619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3991,2700000,11.35972,37799643,118.0,7.0,59,25170,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3992,0,0.296981,0,0.0,9.5,2,38206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,0,1.7766240000000002,0,90.0,4.9,10,35742,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3994,2686000,1.8972630000000001,6600000,109.0,6.0,30,19199,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3995,0,0.144031,0,103.0,7.0,3,31170,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3996,2627000,0.5314439999999999,5363000,120.0,6.0,8,12157,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3997,2600000,22.793929000000002,119500000,93.0,7.2,609,23092,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3998,2600000,14.013414000000001,32980880,91.0,5.9,237,26810,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3999,2159280,13.265432,10700000,80.0,7.1,260,37597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,0,11.552247,0,134.0,7.1,61,28063,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4001,0,1.73892,0,86.0,5.3,22,35000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4002,2600000,0.8959459999999999,3166000,105.0,7.6,23,34202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,2600000,19.02965,553198,92.0,7.0,308,35370,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4004,0,0.406645,0,99.0,7.4,13,35858,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4005,2600000,3.6875739999999997,0,97.0,5.2,38,35448,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4006,2540800,36.556954,7200000,103.0,7.8,727,15119,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
