,budget,popularity,runtime,vote_average,vote_count,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Documentary,Foreign,TV Movie,Days
59,200000000.0,45.274225,158.0,5.6,4903,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36121
60,200000000.0,39.744242,96.0,6.6,1095,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36146
61,176000003.0,85.36908000000001,124.0,5.2,2768,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38064
62,180000000.0,42.741719,109.0,5.5,2430,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38575
63,180000000.0,67.391328,143.0,6.7,2629,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34718
64,178000000.0,139.272042,144.0,6.4,4721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38533
65,185000000.0,187.322927,152.0,8.2,12002,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35670
66,175000000.0,92.201962,96.0,7.7,6870,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35971
67,175000000.0,36.167578000000006,94.0,6.0,1423,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35916
68,140000000.0,120.725053,126.0,7.4,8776,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35593
69,170000000.0,32.319043,126.0,7.0,2141,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36894
70,170000000.0,40.748915000000004,106.0,5.1,1020,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32365
71,145000000.0,60.034162,112.0,5.2,1387,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35655
72,175000000.0,90.23791999999999,123.0,5.9,7458,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38609
73,175000000.0,27.082182,96.0,5.3,1151,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35267
74,178000000.0,79.456485,113.0,7.6,4858,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37811
75,175000000.0,44.640291999999995,135.0,5.9,992,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30933
76,175000000.0,32.852443,118.0,5.6,1962,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36054
77,175000000.0,128.65596399999998,94.0,8.0,6560,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,38189
78,175000000.0,94.19931600000001,106.0,6.7,2892,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38492
79,200000000.0,77.30019399999999,124.0,6.6,6849,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36321
80,170000000.0,77.178973,127.0,5.8,3118,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37084
81,180000000.0,110.62064699999999,97.0,7.0,4496,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37812
82,170000000.0,243.79174300000003,130.0,7.3,4410,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37841
83,27000000.0,2.418535,109.0,4.8,34,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38073
84,175000000.0,41.796339,119.0,5.9,1326,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37639
85,170000000.0,72.22526500000001,136.0,7.6,5764,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37743
86,165000000.0,44.041185999999996,93.0,6.0,1959,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,36339
87,190000000.0,130.311355,130.0,6.2,2846,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38168
88,165000000.0,203.73459,102.0,7.8,6135,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37961
89,165000000.0,62.341073,108.0,7.1,4570,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37239
90,165000000.0,47.323228,100.0,6.4,1474,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34326
91,165000000.0,48.775723,120.0,4.9,2491,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38568
92,165000000.0,67.263269,98.0,7.5,4227,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36267
93,200000000.0,69.405188,109.0,5.9,2143,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33829
94,170000000.0,481.09862400000003,121.0,7.9,9742,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37875
95,165000000.0,724.247784,169.0,8.1,10867,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37973
96,160000000.0,167.58371,148.0,8.1,13752,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36398
97,15000000.0,9.476999000000001,120.0,6.5,143,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38605
98,250000000.0,108.849621,169.0,7.0,8297,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37264
99,38000000.0,6.909942,106.0,6.6,3428,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33089
100,150000000.0,60.269279000000004,166.0,7.3,3292,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,35801
101,160000000.0,3.195174,132.0,7.1,5181,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36712
102,160000000.0,127.28442700000001,137.0,6.6,3984,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38351
103,150000000.0,35.580815,109.0,5.8,1470,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36397
104,160000000.0,21.133748,99.0,5.5,583,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34874
105,170000000.0,56.268916000000004,113.0,6.5,1725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38540
106,160000000.0,42.986467,93.0,6.0,2278,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35244
107,160000000.0,63.148529,123.0,6.3,2268,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38540
108,155000000.0,202.04263500000002,126.0,5.8,3631,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38203
109,155000000.0,49.661984000000004,113.0,6.2,1514,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36428
110,140000000.0,34.20669,183.0,6.6,1791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,33057
111,150000000.0,25.468493,144.0,6.6,4040,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35285
112,155000000.0,39.019228999999996,175.0,5.6,927,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,34337
113,150000000.0,78.14439499999999,138.0,7.4,5494,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,35286
114,150000000.0,101.250416,157.0,7.5,5608,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34686
115,150000000.0,56.758410999999995,92.0,6.2,2961,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35655
116,150000000.0,70.867401,101.0,6.9,4853,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35455
117,150000000.0,53.905592000000006,115.0,6.7,3624,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34571
118,150000000.0,65.677399,111.0,7.5,4369,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35280
119,150000000.0,115.040024,140.0,7.5,7359,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34538
120,150000000.0,44.141021,89.0,6.2,1810,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35776
121,150000000.0,81.781591,105.0,5.9,1971,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35978
122,150000000.0,5.954333999999999,107.0,6.2,4021,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35956
123,150000000.0,73.313918,129.0,6.4,3096,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33955
124,150000000.0,165.12536599999999,102.0,7.3,5295,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37630
125,150000000.0,70.78591,138.0,6.7,3443,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33781
126,170000000.0,99.499595,112.0,6.8,4755,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37601
127,150000000.0,434.27856399999996,120.0,7.2,9427,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38162
128,150000000.0,67.447636,138.0,6.5,2129,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35971
129,150000000.0,86.493424,115.0,6.6,6525,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36679
130,150000000.0,41.845878000000006,98.0,6.3,1750,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35798
131,150000000.0,26.710397999999998,88.0,5.1,510,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36040
132,150000000.0,44.927634999999995,99.0,5.5,1431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37020
133,150000000.0,50.306728,113.0,5.7,2320,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37062
134,150000000.0,114.52223700000002,131.0,7.1,3224,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38233
135,150000000.0,21.214571,102.0,5.5,549,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36245
136,150000000.0,29.332905,91.0,5.7,1171,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35408
137,150000000.0,51.247321,91.0,6.7,1880,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36713
138,150000000.0,33.769335999999996,103.0,4.7,1151,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36384
139,150000000.0,63.079003,126.0,6.5,2028,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34865
140,150000000.0,39.004588,131.0,6.4,1891,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37477
141,150000000.0,12.362599000000001,88.0,5.5,199,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36636
142,149000000.0,22.550135,85.0,6.0,874,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35037
143,150000000.0,48.03528,111.0,5.9,954,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38296
144,145000000.0,38.73494,92.0,6.7,843,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37702
145,175000000.0,66.803149,163.0,6.9,2759,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34145
146,145000000.0,44.989191999999996,93.0,6.4,1808,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37091
147,140000000.0,54.159392000000004,133.0,5.8,1092,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33602
148,144000000.0,66.21806,116.0,5.3,2142,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38590
149,140000000.0,58.485967,151.0,6.4,2482,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32002
150,140000000.0,91.332849,88.0,6.0,3114,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33465
151,70000000.0,35.601665000000004,115.0,5.5,841,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35416
152,145000000.0,56.747978,95.0,6.7,1603,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,38417
153,145000000.0,77.77476999999999,133.0,6.8,3972,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36909
154,145000000.0,61.788035,97.0,7.1,1922,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37259
155,100000000.0,25.159167999999998,90.0,5.9,627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34732
156,140000000.0,52.341226,154.0,7.3,1895,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33985
157,140000000.0,101.599427,150.0,5.6,1921,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38001
158,150000000.0,73.61680799999999,127.0,7.4,4518,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35964
159,139000000.0,82.502566,121.0,6.8,5265,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33402
160,145000000.0,100.21391,102.0,7.6,3106,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37827
161,140000000.0,56.257249,127.0,5.3,1277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38450
162,135000000.0,17.88953,121.0,4.9,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34586
163,130000000.0,64.798873,163.0,7.0,2811,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35902
164,140000000.0,24.855701,127.0,6.3,767,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32011
165,137000000.0,34.981698,138.0,5.3,1533,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33816
166,130000000.0,59.325589,110.0,5.4,3025,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37384
167,130000000.0,21.605567999999998,124.0,5.7,434,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34473
168,137000000.0,26.074907999999997,106.0,5.9,433,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33099
169,140000000.0,74.50624599999999,124.0,6.6,7047,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36771
170,135000000.0,39.604363,128.0,6.0,862,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32497
171,150000000.0,36.973031,138.0,6.9,790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33964
172,120000000.0,99.687084,115.0,6.1,2553,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37251
173,130000000.0,17.7735,100.0,5.8,373,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,36889
174,150000000.0,62.898336,114.0,6.1,3021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35636
175,140000000.0,44.19092,120.0,6.0,1000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38547
176,135000000.0,100.635882,156.0,7.3,6396,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38388
177,135000000.0,44.765377,96.0,6.1,1074,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37491
178,135000000.0,29.913529999999998,107.0,6.6,2051,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,36629
179,132000000.0,84.366984,92.0,6.5,1346,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37990
180,70000000.0,45.381501,115.0,7.3,2888,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35322
181,130000000.0,84.68964799999999,90.0,6.9,3145,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,35628
182,130000000.0,120.09361000000001,117.0,7.0,5880,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38224
183,130000000.0,76.310119,146.0,7.4,6495,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37618
184,135000000.0,63.473086,94.0,6.8,1519,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,38106
185,132000000.0,48.572726,116.0,6.2,2322,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34556
186,130000000.0,38.068736,147.0,6.3,1564,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33845
187,130000000.0,20.678787,90.0,6.4,451,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36869
188,110000000.0,48.829437,100.0,6.2,2093,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36405
189,125000000.0,46.115758,139.0,5.6,2350,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37743
190,130000000.0,89.938296,107.0,6.7,2061,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,36866
191,130000000.0,79.679601,141.0,7.7,5877,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34163
192,130000000.0,28.840996999999998,165.0,6.3,694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35795
193,130000000.0,42.840582,100.0,5.0,2532,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37449
194,127500000.0,26.548594,82.0,6.2,542,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32690
195,127000000.0,115.597753,97.0,6.1,1851,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,38015
196,130000000.0,68.757242,95.0,6.7,1918,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,36504
197,125000000.0,109.984351,152.0,7.5,7006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33236
198,130000000.0,39.448066,96.0,5.4,1260,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37498
199,140000000.0,271.972889,143.0,7.5,6985,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33836
200,125000000.0,206.227151,123.0,6.6,5584,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37986
201,125000000.0,45.313196999999995,149.0,6.5,2704,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,34879
202,103000000.0,42.400240000000004,102.0,6.3,978,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37742
203,110000000.0,2.871739,133.0,6.8,3506,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33760
204,125000000.0,7.255717999999999,130.0,7.1,2438,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36678
205,125000000.0,81.49962099999999,129.0,7.0,3886,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36894
206,125000000.0,47.686442,106.0,5.6,2233,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36294
207,65000000.0,43.129703000000006,113.0,7.1,1710,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29050
208,160000000.0,27.220157,102.0,6.4,510,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32424
209,130000000.0,90.33681,120.0,6.0,2651,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37154
210,125000000.0,50.073575,125.0,4.2,1418,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31626
211,123000000.0,45.419668,104.0,6.2,1386,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32872
212,125000000.0,41.380094,124.0,6.2,2392,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34158
213,125000000.0,54.931334,123.0,5.9,1928,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32695
214,120000000.0,25.752118,130.0,6.2,597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32625
215,130000000.0,60.810722999999996,92.0,5.4,2589,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35271
216,120000000.0,51.328145,127.0,7.2,5797,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37258
217,110000000.0,46.834703999999995,114.0,5.2,1712,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35154
218,120000000.0,62.641286,123.0,5.9,2341,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38603
219,120000000.0,33.616115,106.0,5.2,914,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33824
220,130000000.0,68.889395,124.0,6.3,5080,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37084
221,120000000.0,27.990284000000003,78.0,5.4,613,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,33481
222,115000000.0,67.33766999999999,109.0,6.4,3439,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37518
223,105000000.0,27.835435999999998,119.0,6.3,1570,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34174
224,120000000.0,66.757869,102.0,5.7,2342,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37694
225,120000000.0,17.060695000000003,135.0,5.7,354,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35602
226,120000000.0,11.137655,121.0,4.9,223,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36554
227,117000000.0,44.906918,109.0,5.9,1547,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36369
228,120000000.0,67.698004,124.0,6.4,4800,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37399
229,113000000.0,44.108427,140.0,7.1,4116,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34514
230,120000000.0,43.987061,142.0,6.4,3992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33416
231,115000000.0,106.815545,92.0,7.5,5996,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,33221
232,120000000.0,15.953444000000001,126.0,6.3,4053,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37503
233,115000000.0,54.035265,136.0,6.3,4432,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32324
234,135000000.0,64.18332099999999,98.0,6.8,2399,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37378
235,97250400.0,20.344364000000002,116.0,5.0,471,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35485
236,115000000.0,18.714197,134.0,5.8,341,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33446
237,115000000.0,60.467983999999994,114.0,6.0,1523,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38491
238,125000000.0,143.350376,101.0,5.8,2636,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37883
239,105000000.0,110.153618,91.0,7.3,5751,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37569
240,116000000.0,16.90444,108.0,5.7,428,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31493
241,135000000.0,39.873791,112.0,5.8,963,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38547
242,120000000.0,38.126095,100.0,4.4,2278,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38246
243,110000000.0,48.780039,108.0,6.3,2862,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35035
244,110000000.0,100.412364,114.0,6.0,2968,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38176
245,110000000.0,42.887121,119.0,6.0,925,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31800
246,110000000.0,23.657284,165.0,6.8,1099,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,32730
247,110000000.0,76.840712,125.0,6.4,2124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34355
248,110000000.0,44.635452,120.0,6.5,2965,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34535
249,110000000.0,103.71838699999999,119.0,6.2,3829,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38106
250,116000000.0,45.616098,170.0,7.0,1489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34363
251,112000000.0,22.845143,85.0,4.9,621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36562
252,120000000.0,31.703608000000003,119.0,5.5,1251,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36580
253,110000000.0,71.51059599999999,102.0,6.1,2397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37728
254,110000000.0,36.65422,103.0,5.5,1179,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,36778
255,110000000.0,19.625972,76.0,5.7,389,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34104
256,110000000.0,86.105615,121.0,5.9,1998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38463
257,110000000.0,37.195046000000005,127.0,6.6,2692,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36839
258,105000000.0,32.473628000000005,105.0,5.5,695,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37510
259,160000000.0,23.336875,121.0,4.1,434,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31619
260,110000000.0,45.94834,114.0,6.6,2303,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37595
261,110000000.0,48.933370000000004,128.0,6.4,2089,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35278
262,93000000.0,138.049577,178.0,8.0,8705,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33268
